cluster_id,user_address,block_time,currency_symbol,amount_original,source_chain_name,destination_chain_name,total_times,source_bridge_contract,destination_bridge_contract,debank_balance,txs_count,amount,source/destination_chain_count/contract_count,day/week/month
25,0x52899ed9ff36ccbb5811d82670680cc30006f3d1,2023-05-12 12:05:20.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 4"
25,0xa408e24f461dbf9fc4eb4855f23babc36f095cff,2023-05-12 12:05:20.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,15,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,2,15,0.03,"3 , 3 , 4","10 , 10 , 6"
26,0x728b90d446695ff3b908628585c5563c0a24ac5c,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0x48dda2f95a12286e17b0ec4938d7f1ec286abcfc,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 4"
26,0x2a5713ae02aaa0665f4c1353bc48971e412e9c3e,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,14,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,14,0.06,"3 , 3 , 4","8 , 7 , 4"
26,0x953620c5daa0bfce019477e538a6deeb83cd3325,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0x47b1c0b8d8447426e6a043fe650d2145edab649a,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 4"
26,0xbc1296904acf122224373112d5946f840be6759e,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0xd9747ca7ad79f0f6075a23cc4cc1cae019578158,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
26,0xf9f444886045e0c164b7350f707f6215e4abe6a4,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,13,0.05,"3 , 3 , 4","8 , 7 , 4"
26,0x82b79af8d3f276d078156e3da977c09def9809e9,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0xca940c7827a86cf7fe24e78445d4b768145a8e9e,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
26,0x7ca02feed492fc7b2777176284109f40f5903951,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0x3c4f9778037deff0ed3beefcc83a02e253caad17,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0x68f866219a2e0c0e6751edc72f934c9c180dba86,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
26,0x1ec6e3969683291fc798c7d765b84873687f6430,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0x4bd8940ad3555b7bc00f0934e607c5b4f7d190c5,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 5"
26,0xa76ca02e7d2fa262ae19f42565213762d989577f,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,10,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,10,0.03,"3 , 3 , 4","5 , 5 , 4"
26,0xecb91bec692ee617dc7f12de3e809201b1d6fbb9,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
26,0x77daea169da801be3a005e919a22b73f1f19247f,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0x92c5d410ed816bee9347ebff37becdd8d7edd129,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
26,0xa0b3778bce837a6ab1f83f929ce857ab5811726b,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
26,0x04bf4523055511696dc6606ad940adabc998777b,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 4"
26,0x423bfb6d40aa1666b293abbe77d51efa386fc34e,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0xd7022d1259deaa89791a3d1bfec61b7d35d000fc,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
26,0xf05f8940e95782395978029120daac2e6c23f6ea,2023-05-12 12:05:47.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.05,"3 , 3 , 4","7 , 6 , 5"
27,0x519b62684c8c70d497c2bbb7b8273ccb1a9e2d56,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
27,0xfd90cddc84ffd6377689770e8d21c87c509ade67,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.05,"3 , 3 , 4","7 , 6 , 4"
27,0xe804ddb27462e75fb580e0656085eadf090af630,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,14,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,14,0.06,"3 , 3 , 4","8 , 7 , 4"
27,0x14707113c0b8d56b0a4d863587b304bf085e5dea,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
27,0x250604c6a4d79bbecd3d18a33e3df58018a038ac,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
27,0x816f4c5ab210a76f3d6ae6cc563514c8738a9815,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.05,"3 , 3 , 4","7 , 6 , 5"
27,0x4dd6ed053dbc97007e74000e6a63157210d42eb2,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,10,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,10,0.02,"3 , 3 , 4","6 , 6 , 4"
27,0xe51895f9727fdcef785bc3432361417efe57e86d,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
27,0x935ac2210908fbd0e8af5d0abc893d191f242f1a,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
27,0xc322fb5418b124727608eb804a635f626f3ad44b,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","8 , 7 , 4"
27,0x2392772ad5ad3c126bf778d7c514c990d1ca177f,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
27,0xe619dd19dd482b6628d43b9aa09de77eb956d799,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,14,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,14,0.06,"3 , 3 , 4","8 , 7 , 4"
27,0x97466f5ed30efc5adb51557c5e5307bc53d71e8a,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","8 , 7 , 5"
27,0x972c4efa6d8c60bad12f2ed1aa65b74a1a0de17c,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
27,0x35c8da2256066ef587eb16a5d121c60e5533e336,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
27,0x191bedadd0c7c1d4269d40c44972e9b575f244aa,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
27,0x669b48bc1823f1f94ee8f0b727221db6cef346ab,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
27,0xf63a5f64c4c7de3ea1b1b4128ea816ba37a2880b,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 5"
27,0x511114c230bc826950b43fb1ed2166f784a84591,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
27,0x26702901179efd1cce18b344e902fdf2eee33cbd,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,14,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,14,0.06,"3 , 3 , 4","8 , 7 , 4"
27,0xa557603d2d679944db39ee782b4c51a767e51a39,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,14,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,14,0.06,"3 , 3 , 4","8 , 7 , 4"
27,0x5f9be975103ca43c5d8994abd304b07dba3595ff,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 5"
27,0x1ded55608fac9527ee7f3f9224bc9188302a3f13,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,14,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,14,0.06,"3 , 3 , 4","8 , 7 , 4"
27,0x849759aac07bf7b069afaac6d57bfbb73d98fc07,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,14,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,14,0.06,"3 , 3 , 4","8 , 7 , 4"
27,0x415ee1c1461c2ca2f3aeac2f791c7b088e63da78,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.05,"3 , 3 , 4","7 , 6 , 4"
27,0x062366c39d7d1de6914b236a8be1ff9a6d0748ce,2023-05-12 12:06:23.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,2,12,0.02,"3 , 3 , 4","8 , 8 , 5"
28,0x809891a542ff8209733b8d251aa0e9f541c50b16,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","6 , 6 , 4"
28,0x9b714a7d68f4d709a61bd4efbab0583df22e9269,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,10,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,10,0.02,"3 , 3 , 4","7 , 6 , 4"
28,0x542d3a92eef7ac1f48e929de631aaecf2b0bfe53,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0x9764d753b2ea5d3c8bc321cdc4010e31115e2acb,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
28,0x8e9a083b194b4079dc65a02c541975a5a1d1d2ba,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","6 , 6 , 4"
28,0x91955a3c37f6d8a183bf946492e0bebffc7cccaa,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0xa7cc6b951825a81b761458bbdc848586e33bff32,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","8 , 7 , 4"
28,0x9c21559ddb0437b90f699209e662d174b59528c0,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","8 , 7 , 4"
28,0x261528a4cbd20d58e83ec0de2bebbec45fa6911a,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
28,0x6cea5b18fa96f4b011ba74d8fa506a6be827aaaa,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0xb2e370bd627e1375eee0e998b19fbeab31a831ff,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0xe9760b56150a7721566688d1e15cb408790bb706,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,2,13,0.02,"3 , 3 , 4","9 , 9 , 5"
28,0x62a83945fe6bde03035949f33627f4652cb48765,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","8 , 7 , 4"
28,0xd1d660ce2308b8b67f0726839045d7b2b7c3f094,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","7 , 7 , 4"
28,0xf5ff20d49eef3d4051b7393decdeccdeb6189582,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","7 , 7 , 4"
28,0xc365a53f57ef66961e898e2be06b82336d7c7f6c,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","8 , 7 , 4"
28,0x882e05ec5eaea93319194cd635a88a883ce5f03e,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","8 , 7 , 4"
28,0x03f13b433a9c69aee9e93d770df60e3880d852b4,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","7 , 7 , 4"
28,0x7194e589d3ec961a07f3b45445f350604f58e26c,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0x3bd27a62e6788499fc8f4a44094e926388d97092,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,13,0.06,"3 , 3 , 4","6 , 6 , 4"
28,0x9613c2d892d7337cc01eaa3bc624cf2e0089848b,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.02,"3 , 3 , 4","7 , 7 , 4"
28,0x1ac3253f3c00241e4cd6d0a404316862de20d600,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0x8acace8e85868d3bc8c741293b32e2e377d0ac4c,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,13,0.05,"3 , 3 , 4","7 , 7 , 4"
28,0xce53de81ce4a262d98b7f8a284fd14ea41aebaa9,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,13,0.05,"3 , 3 , 4","7 , 7 , 4"
28,0xd613ee7ed783ab0220aff8196a5eca94f914ab82,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,13,0.05,"3 , 3 , 4","8 , 7 , 4"
28,0xff3d30ec1b7507fb953709d491b4eb1c1279ef74,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,13,0.05,"3 , 3 , 4","8 , 7 , 4"
28,0x90aa73e50a69fe12133db09e5d77ea1e2a4cb1ff,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","6 , 6 , 4"
28,0x8c17eb2e6a8b2b5b5d8bf78f2253dd96670236cb,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0x5233717db3c4b3c7ac67081a8e823e24b6085b6f,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,11,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,11,0.03,"3 , 3 , 4","7 , 6 , 4"
28,0xe2102c278a23579ca6c02baf2e310e06e8d218dc,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
28,0x553b9fdec374a893186864b60554cece1d876b25,2023-05-12 12:07:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
29,0x832b605d335964411a6598dbdc29a2c76550860b,2023-05-12 12:08:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,13,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,13,0.05,"3 , 3 , 4","8 , 7 , 4"
29,0x87fd08fc0c55aca4f795e58a9f3752ce58e0f7ce,2023-05-12 12:08:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,12,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,12,0.03,"3 , 3 , 4","8 , 7 , 4"
29,0x9cc5675ac59339f518adde9117a4a3b35907463c,2023-05-12 12:08:26.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,10,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,0,10,0.02,"3 , 3 , 4","7 , 6 , 4"
